id,date,store_nbr,item_nbr,unit_sales,onpromotion
73196,2013-01-03,44,509877,1.0,
37839,2013-01-02,48,767183,3.0,
59881,2013-01-03,24,305080,98.0,
71451,2013-01-03,41,311994,15.492,
63431,2013-01-03,28,668752,7.0,
29518,2013-01-02,39,428054,1.0,
30124,2013-01-02,40,108952,1.0,
74452,2013-01-03,45,557256,20.0,
63112,2013-01-03,28,257847,2.0,
38324,2013-01-02,49,119141,17.0,
79078,2013-01-03,49,627263,8.0,
55592,2013-01-03,15,586969,6.0,
11235,2013-01-02,11,261700,12.0,
93214,2013-01-04,11,1047679,186.0,
64332,2013-01-03,30,1083196,2.0,
60458,2013-01-03,24,885553,6.0,
90268,2013-01-04,8,655749,1.0,
18935,2013-01-02,24,255202,7.0,
97681,2013-01-04,18,418235,5.0,
93519,2013-01-04,12,404334,6.0,
52743,2013-01-03,11,559870,116.0,
57577,2013-01-03,18,358100,4.0,
41173,2013-01-02,51,692105,3.0,
1296,2013-01-02,1,843585,8.0,
69136,2013-01-03,38,514597,20.0,
89365,2013-01-04,7,839544,14.0,
78895,2013-01-03,49,428054,1.0,
62081,2013-01-03,26,949511,2.0,
12630,2013-01-02,12,911429,4.0,
22112,2013-01-02,27,895291,21.225,
82679,2013-01-04,1,426155,25.0,
69977,2013-01-03,39,376194,2.0,
4060,2013-01-02,4,258268,16.0,
34545,2013-01-02,45,940616,4.0,
71175,2013-01-03,40,939663,8.0,
84191,2013-01-04,2,964848,1.0,
4373,2013-01-02,4,563654,4.0,
57452,2013-01-03,18,215327,5.0,
31042,2013-01-02,41,402175,2.0,
40093,2013-01-02,50,716958,4.0,
40507,2013-01-02,50,1047790,18.0,
72707,2013-01-03,43,1089046,27.0,
90912,2013-01-04,9,208498,7.0,
28532,2013-01-02,38,418026,10.0,
13006,2013-01-02,13,457471,26.0,
23585,2013-01-02,30,851982,1.0,
90378,2013-01-04,8,781794,17.0,
75929,2013-01-03,46,846163,7.0,
91811,2013-01-04,10,165718,1.0,
65835,2013-01-03,33,371438,19.0,
36028,2013-01-02,47,159156,289.747,
53425,2013-01-03,12,364834,6.0,
41406,2013-01-02,51,903283,39.445,
91594,2013-01-04,9,940590,1.0,
55743,2013-01-03,15,850333,9.0,
63461,2013-01-03,28,716242,1.0,
15794,2013-01-02,17,426155,6.0,
872,2013-01-02,1,368628,39.0,
77211,2013-01-03,47,926958,9.0,
13922,2013-01-02,14,853196,2.0,
22573,2013-01-02,28,378332,2.0,
65136,2013-01-03,32,116017,24.0,
48727,2013-01-03,7,268443,61.0,
49149,2013-01-03,7,743494,2.0,
92423,2013-01-04,11,119187,7.0,
22224,2013-01-02,27,1037856,3.0,
78470,2013-01-03,48,1047775,5.0,
89512,2013-01-04,7,957096,5.0,
64891,2013-01-03,31,844793,1.0,
39568,2013-01-02,50,212550,3.0,
75798,2013-01-03,46,749421,2.0,
51135,2013-01-03,9,554152,2.0,
62634,2013-01-03,27,673306,1.0,
17440,2013-01-02,19,418026,5.0,
48150,2013-01-03,6,818590,1.0,
52500,2013-01-03,11,308726,11.0,
53469,2013-01-03,12,426155,3.0,
72243,2013-01-03,43,315220,3.0,
29148,2013-01-02,38,1088002,5.0,
53044,2013-01-03,11,911429,7.0,
83580,2013-01-04,2,363889,4.0,
67476,2013-01-03,35,740714,8.0,
55875,2013-01-03,15,1047772,24.0,
83152,2013-01-04,1,959437,2.0,
62548,2013-01-03,27,564534,2.0,
20755,2013-01-02,26,265237,6.0,
58707,2013-01-03,19,949297,4.0,
56486,2013-01-03,16,876663,8.0,
99658,2013-01-04,23,1105299,8.0,
36156,2013-01-02,47,268662,6.0,
61207,2013-01-03,25,801217,7.0,
30727,2013-01-02,40,1047707,1.0,
96196,2013-01-04,16,368140,2.0,
90400,2013-01-04,8,804503,1.0,
3428,2013-01-02,3,765518,13.0,
53451,2013-01-03,12,411487,5.0,
72329,2013-01-03,43,457471,9.0,
50008,2013-01-03,8,507927,6.0,
25260,2013-01-02,33,368140,16.0,
45816,2013-01-03,4,468057,4.0,
35807,2013-01-02,46,1021281,14.0,
42138,2013-01-02,54,939661,15.0,
53724,2013-01-03,12,841614,8.0,
38959,2013-01-02,49,743494,7.0,
64187,2013-01-03,30,841842,16.0,
37745,2013-01-02,48,645294,5.0,
30057,2013-01-02,39,1057515,1.0,
10151,2013-01-02,9,865147,6.0,
63511,2013-01-03,28,802833,4.0,
43777,2013-01-03,2,660503,7.0,
20903,2013-01-02,26,468058,6.0,
24631,2013-01-02,32,265237,1.0,
79291,2013-01-03,49,847863,6.0,
65514,2013-01-03,32,872306,7.0,
96513,2013-01-04,16,884878,2.0,
33906,2013-01-02,45,409739,6.0,
43963,2013-01-03,2,850333,5.0,
67255,2013-01-03,35,308924,2.0,
32033,2013-01-02,43,692531,50.0,
57576,2013-01-03,18,357996,4.0,
24219,2013-01-02,31,730259,5.0,
49526,2013-01-03,7,1085246,6.317,
94164,2013-01-04,13,358561,1.0,
21394,2013-01-02,26,1105210,1.0,
90749,2013-01-04,8,1060036,5.0,
85077,2013-01-04,3,767183,7.0,
56904,2013-01-03,17,459762,8.0,
88955,2013-01-04,7,369432,2.0,
35667,2013-01-02,46,888761,31.0,
58181,2013-01-03,18,1101724,1.0,
34310,2013-01-02,45,796394,16.0,
30851,2013-01-02,41,169028,1.0,
94063,2013-01-04,13,215332,6.0,
84389,2013-01-04,3,116017,39.0,
61811,2013-01-03,26,573832,1.0,
45866,2013-01-03,4,525902,13.0,
32063,2013-01-02,43,760319,66.161,
72194,2013-01-03,43,224081,4.0,
45505,2013-01-03,4,165704,15.0,
72149,2013-01-03,43,165550,8.0,
57137,2013-01-03,17,839363,29.0,
4371,2013-01-02,4,559873,9.0,
30427,2013-01-02,40,557408,1.0,
83873,2013-01-04,2,671084,1.0,
44276,2013-01-03,3,114799,2.0,
17446,2013-01-02,19,452078,3.0,
84744,2013-01-04,3,418024,5.0,
38083,2013-01-02,48,949511,5.0,
394,2013-01-01,25,838217,1.0,
72740,2013-01-03,44,112830,21.0,
44795,2013-01-03,3,577740,4.0,
63716,2013-01-03,28,1047695,1.0,
67697,2013-01-03,37,108786,3.0,
17472,2013-01-02,19,469643,5.0,
48768,2013-01-03,7,312596,5.0,
38510,2013-01-02,49,308085,5.0,
83093,2013-01-04,1,903283,1.433,
75696,2013-01-03,46,617096,8.0,
2955,2013-01-02,3,315320,3.0,
5229,2013-01-02,5,364738,25.0,
8121,2013-01-02,7,1071928,3.0,
71812,2013-01-03,41,816679,1.13,
72223,2013-01-03,43,275823,12.0,
69533,2013-01-03,38,939663,12.0,
58459,2013-01-03,19,518091,12.0,
43847,2013-01-03,2,757888,2.0,
58987,2013-01-03,23,275823,2.0,
29594,2013-01-02,39,518091,5.0,
26910,2013-01-02,35,751759,1.0,
36285,2013-01-02,47,368624,23.0,
28430,2013-01-02,38,319095,5.0,
82940,2013-01-04,1,770463,16.0,
7280,2013-01-02,7,264576,13.0,
42161,2013-01-02,54,979196,1.0,
54696,2013-01-03,14,314393,29.0,
69398,2013-01-03,38,833644,1.0,
30344,2013-01-02,40,414353,45.0,
47247,2013-01-03,5,940592,6.0,
23521,2013-01-02,30,759893,10.0,
53589,2013-01-03,12,621300,27.0,
33263,2013-01-02,44,915822,2.0,
41734,2013-01-02,54,222975,11.0,
43230,2013-01-03,2,108698,3.0,
65102,2013-01-03,31,1089846,1.0,
25685,2013-01-02,33,1047717,2.0,
69464,2013-01-03,38,870544,16.0,
98163,2013-01-04,18,1094235,2.0,
6049,2013-01-02,6,158875,2.0,
81341,2013-01-03,51,783243,1.0,
97199,2013-01-04,17,859932,2.0,
32190,2013-01-02,43,949297,5.0,
11490,2013-01-02,11,511397,3.0,
97438,2013-01-04,18,164037,1.0,
1373,2013-01-02,1,903955,5.0,
3542,2013-01-02,3,846565,16.0,
80476,2013-01-03,50,915980,2.0,
40220,2013-01-02,50,838407,19.0,
60725,2013-01-03,25,121964,1.0,
74358,2013-01-03,45,457928,65.117,
41414,2013-01-02,51,913364,23.0,
8196,2013-01-02,8,108698,10.0,
75646,2013-01-03,46,567623,38.0,
5297,2013-01-02,5,419729,7.0,
9794,2013-01-02,9,470625,12.0,
95864,2013-01-04,15,938576,3.0,
54187,2013-01-03,13,506717,1.0,
17532,2013-01-02,19,570922,4.0,
36015,2013-01-02,47,153398,42.0,
74188,2013-01-03,45,312113,4.0,
13611,2013-01-02,14,364834,3.0,
29031,2013-01-02,38,956012,20.0,
83236,2013-01-04,1,1052022,1.0,
69418,2013-01-03,38,841607,8.0,
25597,2013-01-02,33,886396,2.0,
33036,2013-01-02,44,765520,4.0,
36425,2013-01-02,47,513379,1.0,
42488,2013-01-03,1,358096,3.0,
62883,2013-01-03,27,956014,6.0,
5350,2013-01-02,5,472645,1.0,
62105,2013-01-03,26,999547,1.0,
5194,2013-01-02,5,321798,4.0,
21712,2013-01-02,27,419729,1.0,
94130,2013-01-04,13,315220,16.0,
8668,2013-01-02,8,517903,5.0,
4448,2013-01-02,4,639586,7.0,
23891,2013-01-02,31,278806,2.0,
13013,2013-01-02,13,463903,8.0,
62918,2013-01-03,27,1037845,1.0,
12954,2013-01-02,13,368260,10.0,
98860,2013-01-04,23,214862,4.0,
72473,2013-01-03,43,740714,6.0,
43668,2013-01-03,2,557256,22.0,
92341,2013-01-04,10,1053944,1.0,
63255,2013-01-03,28,414621,4.0,
39270,2013-01-02,49,986193,13.0,
60363,2013-01-03,24,823245,17.0,
52619,2013-01-03,11,414421,3.0,
62915,2013-01-03,27,1036189,3.515,
96132,2013-01-04,16,302998,2.0,
15699,2013-01-02,17,315460,1.0,
12277,2013-01-02,12,404334,1.0,
52951,2013-01-03,11,838406,3.0,
79595,2013-01-03,49,1091333,1.0,
50174,2013-01-03,8,671076,1.0,
91449,2013-01-04,9,812769,8.0,
93518,2013-01-04,12,404333,3.0,
38693,2013-01-02,49,463903,9.0,
33408,2013-01-02,44,1045449,4.0,
32578,2013-01-02,44,323227,1.0,
20167,2013-01-02,25,563966,12.0,
54331,2013-01-03,13,783243,22.0,
55321,2013-01-03,15,255199,7.0,
59531,2013-01-03,23,939663,2.0,
81716,2013-01-03,51,1090401,14.0,
2507,2013-01-02,2,949510,2.0,
84002,2013-01-04,2,833395,1.0,
86460,2013-01-04,4,1038946,1.0,
24962,2013-01-02,32,932281,1.0,
74552,2013-01-03,45,638240,8.0,
94878,2013-01-04,14,464302,9.0,
8015,2013-01-02,7,982727,1.0,
99667,2013-01-04,24,105693,4.0,
96624,2013-01-04,16,1066900,1.0,
51217,2013-01-03,9,639586,19.0,
42720,2013-01-03,1,583799,6.167,
31946,2013-01-02,43,519718,11.0,
70337,2013-01-03,39,830625,1.0,
31637,2013-01-02,41,1079254,1.0,
57517,2013-01-03,18,302997,8.0,
20540,2013-01-02,25,1038952,3.0,
9957,2013-01-02,9,664537,10.0,
38276,2013-01-02,48,1105211,3.0,
25137,2013-01-02,33,214860,2.0,
45263,2013-01-03,3,999545,11.0,
34389,2013-01-02,45,841841,44.0,
37873,2013-01-02,48,804932,13.0,
25990,2013-01-02,34,364413,4.0,
62117,2013-01-03,26,1036689,5.0,
60105,2013-01-03,24,518094,47.0,
97852,2013-01-04,18,671699,0.3,
77143,2013-01-03,47,865155,3.0,
42006,2013-01-02,54,724360,1.0,
21391,2013-01-02,26,1102975,1.0,
40419,2013-01-02,50,980041,1.0,
88198,2013-01-04,6,723184,23.0,
35232,2013-01-02,46,507969,89.675,
1666,2013-01-02,2,159156,131.297,
43036,2013-01-03,1,939130,8.0,
68133,2013-01-03,37,525902,10.0,
17324,2013-01-02,19,265672,10.0,
69299,2013-01-03,38,730259,1.0,
62921,2013-01-03,27,1038950,1.0,
25604,2013-01-02,33,902202,9.0,
88698,2013-01-04,7,119141,8.0,
2088,2013-01-02,2,564274,3.0,
67896,2013-01-03,37,308726,8.0,
25755,2013-01-02,34,108786,27.0,
71899,2013-01-03,41,878715,1.0,
27131,2013-01-02,35,1101724,1.0,
74776,2013-01-03,45,844017,16.0,
85556,2013-01-04,4,108696,1.0,
89419,2013-01-04,7,867850,2.0,
66340,2013-01-03,34,115850,4.0,
68423,2013-01-03,37,843609,1.0,
31112,2013-01-02,41,471980,6.0,
83196,2013-01-04,1,1038952,6.0,
51045,2013-01-03,9,454589,1.0,
69003,2013-01-03,38,364606,78.0,
63174,2013-01-03,28,320681,1.0,
69308,2013-01-03,38,742735,4.0,
26713,2013-01-02,35,346065,1.0,
80179,2013-01-03,50,639586,9.0,
90046,2013-01-04,8,418238,2.0,
44277,2013-01-03,3,114800,5.0,
80290,2013-01-03,50,788708,40.445,
23789,2013-01-02,31,162066,2.0,
66623,2013-01-03,34,457688,3.0,
20090,2013-01-02,25,428488,2.0,
86685,2013-01-04,5,215332,1.0,
60755,2013-01-03,25,165553,10.0,
34543,2013-01-02,45,940591,39.0,
6571,2013-01-02,6,664543,10.0,
20945,2013-01-02,26,554047,22.0,
46722,2013-01-03,5,402136,3.0,
57746,2013-01-03,18,554049,7.0,
25029,2013-01-02,32,1057498,6.0,
84190,2013-01-04,2,964753,6.0,
49788,2013-01-03,8,308916,5.0,
99323,2013-01-04,23,789224,2.0,
93204,2013-01-04,11,1037845,24.0,
86353,2013-01-04,4,913363,17.0,
6319,2013-01-02,6,409739,8.0,
21879,2013-01-02,27,638308,4.0,
60270,2013-01-03,24,716242,5.0,
5945,2013-01-02,5,1084881,11.0,
58663,2013-01-03,19,881911,3.0,
11959,2013-01-02,11,1047695,5.0,
67195,2013-01-03,35,209085,4.0,
13958,2013-01-02,14,903283,15.74,
93873,2013-01-04,12,940591,5.0,
49367,2013-01-03,7,938576,4.0,
93901,2013-01-04,12,1005461,4.0,
44981,2013-01-03,3,781798,25.0,
45358,2013-01-03,3,1066901,73.0,
28158,2013-01-02,37,1079331,1.0,
96310,2013-01-04,16,557408,3.0,
71434,2013-01-03,41,279494,2.0,
71507,2013-01-03,41,369432,3.0,
55849,2013-01-03,15,1036320,2.0,
43598,2013-01-03,2,464336,3.0,
11125,2013-01-02,11,122425,8.0,
46333,2013-01-03,4,1047698,2.0,
26181,2013-01-02,34,592942,2.0,
55322,2013-01-03,15,257847,3.0,
76701,2013-01-03,47,464374,86.0,
40374,2013-01-02,50,940592,25.0,
74749,2013-01-03,45,838408,10.0,
56462,2013-01-03,16,853195,2.0,
1170,2013-01-02,1,724359,7.0,
37388,2013-01-02,48,311954,3.0,
4044,2013-01-02,4,223434,6.0,
57436,2013-01-03,18,208498,3.0,
91425,2013-01-04,9,789906,2.0,
18415,2013-01-02,23,736128,4.0,
80646,2013-01-03,50,1064018,8.0,
85816,2013-01-04,4,362548,8.0,
69719,2013-01-03,39,115611,1.0,
75314,2013-01-03,46,262358,2.0,
90085,2013-01-04,8,464940,9.0,
91276,2013-01-04,9,568133,3.0,
55360,2013-01-03,15,305237,4.0,
86384,2013-01-04,4,939207,38.0,
76773,2013-01-03,47,554049,23.0,
77343,2013-01-03,47,1045449,7.0,
34839,2013-01-02,46,153398,8.0,
45694,2013-01-03,4,359913,3.0,
57332,2013-01-03,17,1089044,24.0,
99778,2013-01-04,24,219152,1.0,
10124,2013-01-02,9,843589,1.0,
61508,2013-01-03,26,115850,5.0,
83892,2013-01-04,2,692106,1.0,
43181,2013-01-03,1,1084436,2.0,
23896,2013-01-02,31,305074,2.0,
52207,2013-01-03,10,939130,6.0,
80013,2013-01-03,50,463598,10.0,
86960,2013-01-04,5,507927,2.0,
23307,2013-01-02,30,329071,2.0,
20560,2013-01-02,25,1047721,3.0,
84325,2013-01-04,2,1087270,4.0,
10837,2013-01-02,10,770453,3.0,
42037,2013-01-02,54,771156,4.0,
95718,2013-01-04,15,750856,5.0,
40123,2013-01-02,50,757880,2.0,
75390,2013-01-03,46,315713,2.0,
8361,2013-01-02,8,261052,34.0,
49406,2013-01-03,7,977007,2.0,
11298,2013-01-02,11,315221,3.0,
94050,2013-01-04,13,208514,1.0,
20067,2013-01-02,25,410257,15.0,
65910,2013-01-03,33,502331,62.0,
68438,2013-01-03,37,850460,11.0,
82322,2013-01-03,54,1079220,1.0,
44725,2013-01-03,3,514444,7.0,
94502,2013-01-04,13,938566,21.0,
91718,2013-01-04,9,1079215,2.0,
74226,2013-01-03,45,323921,41.0,
31889,2013-01-02,43,414750,2.0,
95415,2013-01-04,15,265559,41.0,
93721,2013-01-04,12,740714,20.0,
22696,2013-01-02,28,559872,1.0,
33825,2013-01-02,45,329070,5.0,
58208,2013-01-03,19,115611,14.0,
72304,2013-01-03,43,410257,20.0,
7428,2013-01-02,7,402175,6.0,
97497,2013-01-04,18,223434,2.0,
93941,2013-01-04,12,1053945,3.0,
31111,2013-01-02,41,470760,2.0,
1498,2013-01-02,1,1047695,1.0,
86362,2013-01-04,4,916885,13.0,
108,2013-01-01,25,308085,9.0,
64656,2013-01-03,31,511394,2.0,
92285,2013-01-04,10,964752,13.0,
72891,2013-01-03,44,258376,3.0,
51783,2013-01-03,10,257848,4.0,
57588,2013-01-03,18,360705,4.0,
94699,2013-01-04,14,215896,10.0,
70062,2013-01-03,39,464940,1.0,
61593,2013-01-03,26,258268,6.0,
79625,2013-01-03,50,105575,14.0,
70196,2013-01-03,39,638296,2.0,
92382,2013-01-04,10,1098624,26.0,
16970,2013-01-02,18,843459,3.0,
13187,2013-01-02,13,771157,17.0,
55418,2013-01-03,15,361502,5.0,
92428,2013-01-04,11,122425,3.0,
43328,2013-01-03,2,211999,1.0,
70464,2013-01-03,39,938574,11.0,
22376,2013-01-02,28,155610,3.0,
93390,2013-01-04,12,218728,8.0,
36111,2013-01-02,47,227728,44.0,
38043,2013-01-02,48,915821,1.0,
57451,2013-01-03,18,215303,4.0,
91568,2013-01-04,9,907671,1.0,
24374,2013-01-02,31,911990,8.0,
62143,2013-01-03,26,1057491,1.0,
71104,2013-01-03,40,847863,17.0,
44540,2013-01-03,3,358100,24.0,
52722,2013-01-03,11,522721,2.0,
30704,2013-01-02,40,1012473,10.0,
78791,2013-01-03,49,324206,7.0,
24223,2013-01-02,31,740714,4.0,
34294,2013-01-02,45,781794,43.0,
34727,2013-01-02,45,1083196,51.0,
42519,2013-01-03,1,368260,7.0,
75227,2013-01-03,46,165988,17.0,
40402,2013-01-02,50,959437,10.0,
3628,2013-01-02,3,906979,48.0,
78394,2013-01-03,48,999546,20.0,
35708,2013-01-02,46,937953,2.0,
88054,2013-01-04,6,564287,17.0,
2051,2013-01-02,2,517906,5.0,
90907,2013-01-04,9,205486,2.0,
54906,2013-01-03,14,633977,1.708,
90390,2013-01-04,8,795610,18.0,
40224,2013-01-02,50,838832,1.0,
69834,2013-01-03,39,260669,3.0,
46731,2013-01-03,5,407769,18.0,
31792,2013-01-02,43,265254,4.0,
48124,2013-01-03,6,795611,4.0,
35028,2013-01-02,46,315180,18.0,
78312,2013-01-03,48,913964,1.0,
97766,2013-01-04,18,559493,11.0,
10531,2013-01-02,10,265672,4.0,
12004,2013-01-02,11,1079215,6.0,
36791,2013-01-02,47,843607,5.0,
85412,2013-01-04,3,1038946,12.0,
83606,2013-01-04,2,372924,9.0,
29143,2013-01-02,38,1084436,4.0,
72,2013-01-01,25,224081,6.0,
44309,2013-01-03,3,129635,48.0,
84152,2013-01-04,2,938575,2.0,
75002,2013-01-03,45,1038937,4.0,
79270,2013-01-03,49,839544,9.0,
83210,2013-01-04,1,1047696,17.0,
34004,2013-01-02,45,507478,47.0,
70234,2013-01-03,39,683722,6.0,
69621,2013-01-03,38,1047733,2.0,
90818,2013-01-04,8,1109325,6.0,
70292,2013-01-03,39,769314,7.0,
3467,2013-01-02,3,809183,3.0,
77907,2013-01-03,48,514597,30.0,
12103,2013-01-02,12,168931,2.0,
88754,2013-01-04,7,177050,3.0,
54385,2013-01-03,13,850460,3.0,
16438,2013-01-02,18,264452,4.0,
29791,2013-01-02,39,770511,1.0,
11742,2013-01-02,11,828632,14.0,
76283,2013-01-03,47,105577,9.0,
71179,2013-01-03,40,949053,8.0,
48645,2013-01-03,7,205557,2.0,
43174,2013-01-03,1,1079254,2.0,
37171,2013-01-02,48,105693,8.0,
54999,2013-01-03,14,819194,3.0,
11454,2013-01-02,11,464356,9.0,
77113,2013-01-03,47,848953,2.0,
43294,2013-01-03,2,165553,1.0,
54038,2013-01-03,13,273528,27.0,
73457,2013-01-03,44,765518,9.0,
19298,2013-01-02,24,617096,8.0,
8662,2013-01-02,8,514242,16.0,
20938,2013-01-02,26,519560,1.271,
39457,2013-01-02,50,108696,9.0,
72642,2013-01-03,43,1022053,2.0,
56127,2013-01-03,16,358561,2.0,
92953,2013-01-04,11,750855,6.0,
55907,2013-01-03,15,1083518,1.0,
26075,2013-01-02,34,464356,11.0,
6926,2013-01-02,6,953562,5.0,
91825,2013-01-04,10,209085,2.0,
49065,2013-01-03,7,621300,41.0,
68276,2013-01-03,37,692106,2.0,
82539,2013-01-04,1,305344,7.0,
43804,2013-01-03,2,686035,1.0,
69193,2013-01-03,38,575875,4.0,
75725,2013-01-03,46,660503,7.0,
87591,2013-01-04,6,114778,5.0,
70712,2013-01-03,40,215327,5.0,
15962,2013-01-02,17,683722,4.0,
22827,2013-01-02,28,750855,1.0,
4295,2013-01-02,4,464356,6.0,
48794,2013-01-03,7,320682,29.0,
24461,2013-01-02,31,1047740,3.0,
49183,2013-01-03,7,789905,7.0,
90742,2013-01-04,8,1052563,17.0,
30684,2013-01-02,40,959500,4.0,
85733,2013-01-04,4,271478,1.0,
33737,2013-01-02,45,265266,33.0,
28462,2013-01-02,38,362035,2.0,
12144,2013-01-02,12,223463,3.0,
45688,2013-01-03,4,358231,3.0,
18388,2013-01-02,23,686035,1.0,
40085,2013-01-02,50,699692,3.05,
92195,2013-01-04,10,841614,1.0,
21,2013-01-01,25,119141,1.0,
61863,2013-01-03,26,668752,4.0,
50858,2013-01-03,9,265258,2.0,
90148,2013-01-04,8,552050,1.0,
65624,2013-01-03,32,1085686,7.0,
93075,2013-01-04,11,867850,3.0,
687,2013-01-02,1,210520,2.0,
21606,2013-01-02,27,315473,2.0,
49352,2013-01-03,7,926958,15.0,
37175,2013-01-02,48,108079,1.0,
3815,2013-01-02,3,1057491,4.0,
77382,2013-01-03,47,1052563,31.0,
79188,2013-01-03,49,759894,5.0,
57673,2013-01-03,18,457556,2.0,
23773,2013-01-02,31,123602,3.0,
1200,2013-01-02,1,762405,6.0,
70906,2013-01-03,40,514242,13.0,
20374,2013-01-02,25,838216,10.0,
24280,2013-01-02,31,828630,21.0,
65166,2013-01-03,32,168989,1.0,
22051,2013-01-02,27,848765,6.0,
76580,2013-01-03,47,363895,12.0,
50316,2013-01-03,8,819209,4.626,
59632,2013-01-03,23,1047775,3.0,
84064,2013-01-04,2,862454,23.0,
73483,2013-01-03,44,795610,20.0,
24557,2013-01-02,32,129759,1.0,
3499,2013-01-02,3,830625,5.0,
48240,2013-01-03,6,864288,2.0,
54954,2013-01-03,14,724498,3.0,
99920,2013-01-04,24,362548,26.0,
45624,2013-01-03,4,302952,6.0,
61955,2013-01-03,26,828630,9.0,
38099,2013-01-02,48,967021,1.0,
26663,2013-01-02,35,264299,2.0,
6998,2013-01-02,6,1039087,5.0,
86248,2013-01-04,4,838406,1.0,
58678,2013-01-03,19,903283,20.107,
45770,2013-01-03,4,417835,2.0,
84427,2013-01-04,3,158956,10.0,
12375,2013-01-02,12,554144,18.0,
80920,2013-01-03,51,314881,3.0,
10919,2013-01-02,10,874593,8.0,
6111,2013-01-02,6,215332,4.0,
14437,2013-01-02,15,564110,7.0,
51079,2013-01-03,9,469643,3.0,
36579,2013-01-02,47,660502,25.0,
95498,2013-01-04,15,368136,4.0,
74600,2013-01-03,45,686036,3.0,
25707,2013-01-02,33,1071949,4.0,
33422,2013-01-02,44,1047702,17.0,
97994,2013-01-04,18,875604,3.0,
81676,2013-01-03,51,1057034,5.0,
84114,2013-01-04,2,898656,15.0,
16215,2013-01-02,17,1047690,34.0,
97549,2013-01-04,18,305081,1.0,
6903,2013-01-02,6,939131,7.0,
30186,2013-01-02,40,209085,9.0,
74350,2013-01-03,45,454596,13.0,
68493,2013-01-03,37,903283,3.614,
47233,2013-01-03,5,938570,4.0,
76471,2013-01-03,47,268440,5.0,
665,2013-01-02,1,172343,23.0,
10499,2013-01-02,10,220435,60.0,
92795,2013-01-04,11,518094,3.0,
20290,2013-01-02,25,723210,3.0,
91217,2013-01-04,9,513855,13.0,
84495,2013-01-04,3,215468,3.0,
68616,2013-01-03,37,1036189,4.052,
71750,2013-01-03,41,730259,4.0,
43576,2013-01-03,2,456870,6.0,
50455,2013-01-03,8,911989,11.0,
69789,2013-01-03,39,208659,3.0,
62682,2013-01-03,27,759694,6.0,
22202,2013-01-02,27,999545,3.0,
84642,2013-01-04,3,357963,14.0,
48676,2013-01-03,7,219150,58.0,
44575,2013-01-03,3,368419,6.0,
47763,2013-01-03,6,407499,6.0,
33579,2013-01-02,45,119023,2.0,
27599,2013-01-02,37,559870,39.0,
37057,2013-01-02,47,1047734,3.0,
72236,2013-01-03,43,314384,2.0,
72206,2013-01-03,43,260669,6.0,
85187,2013-01-04,3,843589,1.0,
19150,2013-01-02,24,463901,4.0,
44303,2013-01-03,3,123927,1.0,
63419,2013-01-03,28,657869,1.0,
72729,2013-01-03,44,105737,5.0,
95629,2013-01-04,15,564287,11.0,
25872,2013-01-02,34,255198,3.0,
40128,2013-01-02,50,759697,9.0,
5049,2013-01-02,5,208384,21.0,
9288,2013-01-02,8,1047740,2.0,
79485,2013-01-03,49,1028589,3.0,
96022,2013-01-04,16,119023,2.0,
35802,2013-01-02,46,1010757,1.0,
54075,2013-01-03,13,322094,3.0,
31857,2013-01-02,43,358561,1.0,
10396,2013-01-02,9,1102268,8.0,
35140,2013-01-02,46,411487,21.0,
94807,2013-01-04,14,365138,8.0,
69481,2013-01-03,38,885553,3.0,
46711,2013-01-03,5,371438,14.0,
19618,2013-01-02,24,946671,3.0,
4091,2013-01-02,4,268623,2.0,
46604,2013-01-03,5,273859,1.0,
23079,2013-01-02,28,1047757,4.0,
59620,2013-01-03,23,1047740,1.0,
23210,2013-01-02,30,179579,3.0,
46409,2013-01-03,4,1102975,3.0,
55151,2013-01-03,14,1037845,16.0,
79504,2013-01-03,49,1040348,8.0,
63946,2013-01-03,30,358232,2.0,
2156,2013-01-02,2,633996,4.248,
30422,2013-01-02,40,554152,2.0,
50628,2013-01-03,8,1062926,12.0,
54605,2013-01-03,14,168931,9.0,
23941,2013-01-02,31,346066,2.0,
41297,2013-01-02,51,833396,2.0,
5527,2013-01-02,5,681606,2.0,
81962,2013-01-03,54,456870,3.0,
89485,2013-01-04,7,939210,6.0,
40669,2013-01-02,51,169101,4.0,
46310,2013-01-03,4,1037412,4.0,
56391,2013-01-03,16,771156,5.0,
26134,2013-01-02,34,557810,6.0,
59310,2013-01-03,23,683722,3.0,
65927,2013-01-03,33,514444,1.0,
59923,2013-01-03,24,321798,2.0,
13124,2013-01-02,13,638296,1.0,
70308,2013-01-03,39,801934,2.0,
74455,2013-01-03,45,557286,4.0,
79467,2013-01-03,49,999547,14.0,
48903,2013-01-03,7,454589,1.0,
23909,2013-01-02,31,314384,31.0,
54015,2013-01-03,13,257848,2.0,
38613,2013-01-02,49,371438,12.0,
20848,2013-01-02,26,401817,2.0,
20188,2013-01-02,25,575875,5.0,
83659,2013-01-04,2,454326,3.0,
52255,2013-01-03,10,1047396,28.0,
13816,2013-01-02,14,683722,3.0,
20332,2013-01-02,25,789223,2.0,
80408,2013-01-03,50,864508,7.0,
62152,2013-01-03,26,1071928,13.0,
17759,2013-01-02,19,949297,3.0,
1101,2013-01-02,1,617763,1.0,
574,2013-01-01,25,1105212,2.0,
59693,2013-01-03,24,105575,2.0,
19255,2013-01-02,24,575630,7.0,
